X_m,Y_m,Z_m,Temperature_C,node_id
0.19654607,0.030492008,0,376.966638,2319
0.191784380000001,0.030891002,0,376.086084,2322
0.190360060000001,0.032251001,0,375.251978,2325
0.188801280000001,0.035886005,0,371.525842,2327
0.19940328,0.031312004,0,377.213892,2330
0.19987917,0.031449005,0,377.242822,2331
0.201721190000001,0.032072008,0,377.314111,2332
0.2022171,0.03207101,0,377.323083,2333
0.19933509,0.02901201,0,377.16781,2338
0.19845104,0.031039,0,377.146509,2340
0.1979742,0.030902013,0,377.107507,2342
0.20124006,0.029558003,0,377.278101,2348
0.19606924,0.030356005,0,376.909021,2358
0.19510412,0.030138001,0,376.768335,2363
0.194609160000001,0.03011401,0,376.687097,2364
0.195592400000001,0.030223012,0,376.843225,2368
0.20266914,0.029968009,0,377.324487,2369
0.19838333,0.028739006,0,377.092188,2374
0.19885921,0.028875009,0,377.131616,2375
0.199810980000001,0.029149011,0,377.200647,2376
0.20028829,0.029285014,0,377.230005,2377
0.20076417,0.029422,0,377.255823,2378
0.19547939,0.028137014,0,376.798303,2379
0.195971960000001,0.028183014,0,376.855188,2381
0.197906010000001,0.028602004,0,377.049707,2387
0.19498395,0.028116003,0,376.737268,2388
0.19151496,0.028114006,0,376.297754,2391
0.192506310000001,0.028114006,0,376.398889,2394
0.19300222,0.028114006,0,376.463159,2398
0.18953323,0.028114006,0,376.323938,2404
0.18903827,0.028114006,0,376.407373,2405
0.1905241,0.028114006,0,376.260461,2407
0.19002914,0.028114006,0,376.27688,2408
0.18656015,0.028114006,0,377.547571,2412
0.18854236,0.028114006,0,376.53219,2415
0.175660130000001,0.028114006,0,396.390894,2417
0.157948970000001,0.017454014,0,443.939722,2420
